"Data Source","World Development Indicators",

"Last Updated Date","2018-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Middle income","MIC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","63.7186508178711","63.3538513183594","63.2209091186523","62.8729705810547","63.2123603820801","63.8793601989746","64.8858337402344","66.050422668457","66.090690612793","66.3087463378906","65.9968109130859","66.5977096557617","66.5756683349609","67.1025238037109","66.9771194458008","67.7739410400391","69.018798828125","71.1867980957031","71.6981506347656","71.7590484619141","73.0905303955078","73.438850402832","73.7270278930664","74.5266265869141","74.947380065918","75.7426376342773","76.0584564208984","76.3028717041016","76.5563125610352","76.6960296630859","75.7531127929688","76.8155212402344","75.8561325073242","75.245491027832","74.780517578125","74.4759979248047","75.146110534668","76.6269607543945","79.5672912597656","79.6778182983398","79.5422515869141","79.4175720214844","78.1354370117188","78.3308181762695","83.4292373657227","83.7936706542969","","",
"Middle income","MIC","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","63.6910705566406","63.3073387145996","63.2751502990723","62.7306518554688","63.0278587341309","63.8271713256836","65.1628036499023","66.6510009765625","66.5845413208008","66.8340911865234","66.4707489013672","67.0374984741211","67.5793075561523","68.0798416137695","67.9782867431641","68.7043609619141","69.838737487793","71.6674423217773","71.7830429077148","71.8648681640625","73.2959213256836","73.7437286376953","74.0220794677734","74.9333877563477","75.5532608032227","76.6811370849609","77.2285003662109","77.4501495361328","77.8134536743164","77.7815017700195","77.3852310180664","79.435188293457","77.7503814697266","76.9398193359375","76.3598785400391","76.3147430419922","76.8433074951172","78.0662078857422","80.7927703857422","81.2510223388672","81.2469787597656","81.2424697875977","79.7410583496094","79.6318969726563","85.3720397949219","85.5893783569336","","",
"Middle income","MIC","Persistence to grade 5, total (% of cohort)","SE.PRM.PRS5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","School enrollment, primary, private (% of total primary)","SE.PRM.PRIV.ZS","","","","","","","","","","","8.36447","8.80849","8.62613","8.50367","8.05812","7.5172","7.45324","7.47788","7.54752","7.56509","7.53115","7.5198","7.60617","7.71317","7.80788","7.81638","7.85011","7.89317","8.05859","8.18739","8.32212","8.39364","8.53804","8.68546","8.84818","8.92416","9.04507","9.14882","9.2815","9.46758","9.58852","9.90123","9.9148","10.67556","11.27855","12.23424","12.831","13.62057","14.14692","14.85269","15.60118","16.62069","17.31565","18.00415","18.71664","18.93702","18.27284","",
"Middle income","MIC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.67648","64.95609","65.47549","65.77498","66.46948","67.11054","68.27532","69.40067","",
"Middle income","MIC","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.37394","66.99996","68.31487","69.54929","",
"Middle income","MIC","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.57735","67.23503","68.23733","69.24491","",
"Middle income","MIC","School enrollment, primary, male (% net)","SE.PRM.NENR.MA","","","","","","","","","","","80.1426620483398","80.4045104980469","81.3302764892578","82.8624572753906","","","","","","","86.0642395019531","86.5899963378906","","","","","87.841796875","87.9530487060547","","","","89.0965118408203","88.7575531005859","88.5654525756836","88.277099609375","87.4587631225586","86.8908004760742","86.4502182006836","87.0960922241211","87.7902984619141","88.2590866088867","88.3596572875977","88.9571914672852","89.1617813110352","90.0735931396484","89.6418380737305","89.6750335693359","90.9673614501953","90.4662475585938","90.2561721801758","90.482780456543","90.4650421142578","90.9064865112305","90.8127136230469","90.9862289428711","91.3905715942383","91.6110992431641","",
"Middle income","MIC","School enrollment, primary, female (% net)","SE.PRM.NENR.FE","","","","","","","","","","","61.0631904602051","60.4545516967773","61.7248497009277","65.6699600219727","","","","","","","68.5921401977539","69.9909286499023","","","","","75.5899276733398","76.4980087280273","","","","79.1801605224609","79.1059112548828","79.6039276123047","79.9196472167969","79.4021224975586","79.337516784668","79.290771484375","80.2804718017578","81.6899185180664","82.5753326416016","82.9371185302734","83.8600006103516","86.1744766235352","87.3502807617188","87.2197494506836","87.5111999511719","88.6801071166992","88.7581176757813","89.1459732055664","89.4934005737305","89.6105499267578","89.6967315673828","89.4098968505859","89.4224014282227","89.5621795654297","89.6837387084961","",
"Middle income","MIC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","70.8221893310547","70.6594619750977","71.7529296875","74.461799621582","75.4683074951172","76.8864212036133","77.6002731323242","77.5550231933594","76.1675720214844","76.6091918945313","77.517463684082","78.4767532348633","79.1198272705078","79.5508499145508","80.0582962036133","80.9363327026367","81.85986328125","82.3594512939453","83.153190612793","84.0579986572266","84.2181396484375","84.2589263916016","84.050537109375","84.1961975097656","84.2035064697266","83.533203125","83.2121505737305","82.9651336669922","83.7813415527344","84.8275833129883","85.5014877319336","85.7325592041016","86.4910125732422","87.7184906005859","88.7604522705078","88.4743499755859","88.6325531005859","89.8658905029297","89.643928527832","89.722297668457","90.0072174072266","90.0546264648438","90.3260726928711","90.1394500732422","90.2358093261719","90.5131683349609","90.6858825683594","",
"Middle income","MIC","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","108.74971","109.8957","111.09995","112.4159","113.17865","114.36026","114.59967","115.40377","114.25272","116.45652","115.15777","115.26404","114.3275","116.47817","117.618","117.15355","115.78296","112.85654","112.12649","109.85934","111.22745","107.7836","107.21358","107.44652","107.25855","107.03033","106.23091","105.85055","106.50746","106.74577","107.63314","108.62618","109.97567","113.25349","113.58073","113.88178","113.03018","113.25286","111.99641","107.60891","107.9784","106.36436","105.53375","104.62514","103.08701","102.84364","103.94318","",
"Middle income","MIC","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","118.788711547852","119.777778625488","120.93856048584","122.434761047363","123.15648651123","124.504318237305","124.901458740234","125.379058837891","124.322280883789","126.132461547852","124.452178955078","124.640960693359","123.03360748291","125.371322631836","127.16845703125","126.440727233887","124.264793395996","120.003662109375","119.18424987793","116.505096435547","117.715187072754","113.782302856445","112.808921813965","113.005256652832","112.362731933594","112.252281188965","111.001907348633","110.448860168457","110.880889892578","111.167442321777","112.050018310547","112.940559387207","114.068786621094","115.036743164063","115.619956970215","116.65599822998","115.4775390625","115.378341674805","113.665809631348","108.600761413574","108.91130065918","107.220237731934","106.192718505859","105.280281066895","103.88321685791","103.637672424316","104.817222595215","",
"Middle income","MIC","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","98.2349624633789","99.5479125976563","100.802780151367","101.942398071289","102.762718200684","103.78311920166","103.863479614258","105.009407043457","103.747650146484","106.343116760254","105.424438476563","105.428611755371","105.186683654785","107.141929626465","107.598106384277","107.416198730469","106.891960144043","105.363861083984","104.723518371582","102.883079528809","104.411186218262","101.475517272949","101.325492858887","101.592658996582","101.878829956055","101.520393371582","101.189407348633","100.982757568359","101.865760803223","102.031097412109","102.915618896484","104.007469177246","105.577247619629","111.336868286133","111.385108947754","110.898086547852","110.394340515137","110.957618713379","110.194366455078","106.53572845459","106.967842102051","105.436737060547","104.818313598633","103.915199279785","102.225639343262","101.98323059082","102.996856689453","",
"Middle income","MIC","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","101.99993","101.99601","103.35621","107.34021","109.07551","108.66465","108.11071","107.6764","105.88604","106.6288","107.71895","108.72559","109.67961","110.16033","110.53721","110.84267","111.84168","110.54813","111.00542","111.19096","110.53731","108.88617","107.85902","107.38341","106.97052","106.57354","105.24996","103.57631","104.45772","104.79471","105.36355","105.72501","106.8272","108.28573","107.35328","106.25915","106.4202","107.38713","107.18893","106.88082","106.47081","106.54491","106.76754","105.24225","102.97527","103.13713","104.41955","",
"Middle income","MIC","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","78.12344","78.12425","79.18195","82.11099","83.21032","86.99363","88.86506","89.15968","87.57108","88.30059","89.46244","90.47147","90.89406","91.00139","91.87597","92.8623","95.43261","94.94862","95.89651","96.24977","96.30191","95.93438","95.82301","96.1061","96.21179","96.33862","95.52625","94.65365","95.76165","96.45181","97.27773","98.21579","99.54006","103.68826","103.12078","102.0847","102.47004","103.68507","104.31935","104.50066","104.34684","104.6157","105.37587","106.01877","103.70106","103.95694","106.34011","",
"Middle income","MIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","90.33607","90.33527","91.54697","95.01261","96.43172","98.06544","98.69297","98.61071","96.91853","97.6577","98.78847","99.80339","100.50444","100.80692","101.42808","102.06519","103.82999","102.93074","103.62805","103.89709","103.59013","102.56779","101.98917","101.88509","101.7265","101.58662","100.51425","99.23292","100.22842","100.74289","101.44054","102.08696","103.30146","106.0645","105.31243","104.24699","104.51711","105.60433","105.80747","105.73627","105.44988","105.61832","106.09985","105.61493","103.32354","103.53053","105.34151","",
